,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,convention_workclass,convention_education,convention_marital-status,convention_occupation,convention_relationship,convention_race,convention_sex,convention_native-country,convention_income
11679,32,private,113688,assoc-voc,11,divorced,exec-managerial,not-in-family,white,female,0,0,50,united-states,<=50k,2,9,2,1,0,0,1,0,0
11680,41,self-emp-not-inc,252986,masters,14,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,>50k,1,3,1,3,1,0,0,0,1
11681,48,private,33669,some-college,10,married-civ-spouse,transport-moving,husband,white,male,0,0,60,united-states,<=50k,2,5,1,6,1,0,0,0,0
11682,56,private,100776,hs-grad,9,married-civ-spouse,sales,wife,white,female,0,0,50,united-states,<=50k,2,1,1,5,2,0,1,0,0
11683,47,self-emp-not-inc,177457,some-college,10,married-civ-spouse,other-service,husband,black,male,0,0,40,united-states,<=50k,1,5,1,4,1,1,0,0,0
11684,30,state-gov,312767,hs-grad,9,never-married,sales,unmarried,black,female,0,0,40,united-states,<=50k,0,1,0,5,4,1,1,0,0
11685,51,private,43354,11th,7,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,>50k,2,2,1,10,1,0,0,0,1
11686,22,self-emp-inc,375422,bachelors,13,never-married,adm-clerical,own-child,white,male,0,0,40,south,<=50k,5,0,0,0,3,0,0,27,0
11687,49,self-emp-not-inc,263568,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,60,united-states,>50k,1,0,1,1,1,0,0,0,1
11689,26,private,302097,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,3464,0,48,united-states,<=50k,2,1,1,8,1,0,0,0,0
11690,35,private,248010,bachelors,13,married-spouse-absent,craft-repair,unmarried,white,male,0,0,40,united-states,<=50k,2,0,3,10,4,0,0,0,0
11692,34,private,405577,some-college,10,never-married,adm-clerical,not-in-family,white,male,0,0,40,united-states,<=50k,2,5,0,0,0,0,0,0,0
11693,51,state-gov,167065,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,<=50k,0,1,1,1,1,0,0,0,0
11694,26,private,102476,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,<=50k,2,0,1,1,1,0,0,0,0
11695,28,federal-gov,526528,some-college,10,never-married,adm-clerical,unmarried,black,female,3887,0,40,united-states,<=50k,3,5,0,0,4,1,1,0,0
11696,32,private,175878,7th-8th,4,married-civ-spouse,craft-repair,husband,white,male,0,0,35,united-states,<=50k,2,7,1,10,1,0,0,0,0
11697,55,private,213894,11th,7,separated,adm-clerical,unmarried,black,female,0,0,40,united-states,<=50k,2,2,4,0,4,1,1,0,0
11698,17,private,150262,11th,7,never-married,sales,own-child,white,female,0,0,20,united-states,<=50k,2,2,0,5,3,0,1,0,0
11699,40,private,75363,some-college,10,separated,exec-managerial,unmarried,white,female,0,0,40,united-states,<=50k,2,5,4,1,4,0,1,0,0
11700,38,private,272671,bachelors,13,divorced,sales,own-child,white,male,0,0,50,united-states,<=50k,2,0,2,5,3,0,0,0,0
11701,67,self-emp-inc,411007,hs-grad,9,widowed,exec-managerial,not-in-family,white,female,15831,0,40,united-states,>50k,5,1,6,1,0,0,1,0,1
11702,44,private,222434,hs-grad,9,divorced,machine-op-inspct,own-child,white,male,0,0,40,united-states,<=50k,2,1,2,8,3,0,0,0,0
11703,26,private,180246,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,7688,0,40,united-states,>50k,2,5,1,1,1,0,0,0,1
11704,25,private,171236,hs-grad,9,divorced,handlers-cleaners,own-child,white,female,0,0,40,united-states,<=50k,2,1,2,2,3,0,1,0,0
11705,45,private,367037,hs-grad,9,divorced,adm-clerical,unmarried,white,female,0,0,40,united-states,<=50k,2,1,2,0,4,0,1,0,0
11706,38,private,304651,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,0,0,45,united-states,>50k,2,1,1,0,1,0,0,0,1
11707,62,private,97017,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,45,united-states,<=50k,2,5,1,10,1,0,0,0,0
11708,20,private,146879,hs-grad,9,never-married,other-service,not-in-family,white,male,0,2001,40,united-states,<=50k,2,1,0,4,0,0,0,0,0
11709,45,state-gov,320818,some-college,10,married-spouse-absent,other-service,other-relative,black,male,0,0,40,haiti,<=50k,0,5,3,4,5,1,0,19,0
11710,47,self-emp-not-inc,84735,masters,14,married-civ-spouse,prof-specialty,wife,white,female,0,0,20,united-states,>50k,1,3,1,3,2,0,1,0,1
11711,49,private,184428,bachelors,13,divorced,adm-clerical,not-in-family,white,male,0,0,40,united-states,<=50k,2,0,2,0,0,0,0,0,0
11712,36,private,326886,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,>50k,2,1,1,10,1,0,0,0,1
11714,29,private,212102,hs-grad,9,separated,other-service,unmarried,black,female,0,0,30,united-states,<=50k,2,1,4,4,4,1,1,0,0
11715,23,private,175837,11th,7,never-married,farming-fishing,other-relative,white,female,0,0,40,puerto-rico,<=50k,2,2,0,7,5,0,1,5,0
11716,50,private,177487,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50k,2,1,1,10,1,0,0,0,0
11717,44,private,286750,bachelors,13,married-civ-spouse,exec-managerial,husband,black,male,0,1902,40,united-states,>50k,2,0,1,1,1,1,0,0,1
11718,44,private,171424,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,>50k,2,0,1,3,1,0,0,0,1
11719,32,private,194981,hs-grad,9,married-civ-spouse,tech-support,wife,white,female,0,0,36,united-states,<=50k,2,1,1,9,2,0,1,0,0
11720,73,private,199362,hs-grad,9,married-civ-spouse,other-service,husband,white,male,0,0,30,united-states,<=50k,2,1,1,4,1,0,0,0,0
11721,24,private,204226,masters,14,never-married,prof-specialty,not-in-family,white,female,0,0,40,united-states,<=50k,2,3,0,3,0,0,1,0,0
11722,46,state-gov,72506,hs-grad,9,married-civ-spouse,other-service,wife,black,female,0,0,40,united-states,<=50k,0,1,1,4,2,1,1,0,0
11723,61,self-emp-inc,61040,some-college,10,married-civ-spouse,sales,husband,white,male,7688,0,36,united-states,>50k,5,5,1,5,1,0,0,0,1
11724,37,federal-gov,194630,masters,14,never-married,exec-managerial,own-child,white,female,0,0,40,united-states,<=50k,3,3,0,1,3,0,1,0,0
11725,29,private,391867,assoc-voc,11,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,>50k,2,9,1,10,1,0,0,0,1
11726,40,private,94080,assoc-acdm,12,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,>50k,2,6,1,1,1,0,0,0,1
11727,17,private,289405,11th,7,never-married,machine-op-inspct,own-child,other,male,0,0,12,united-states,<=50k,2,2,0,8,3,4,0,0,0
11728,30,private,170130,hs-grad,9,divorced,adm-clerical,unmarried,white,female,0,0,40,united-states,<=50k,2,1,2,0,4,0,1,0,0
11729,19,private,158118,hs-grad,9,never-married,other-service,not-in-family,white,female,0,1719,40,united-states,<=50k,2,1,0,4,0,0,1,0,0
11730,30,private,447739,doctorate,16,never-married,prof-specialty,not-in-family,white,male,0,0,60,united-states,<=50k,2,8,0,3,0,0,0,0,0
11733,47,private,223342,hs-grad,9,divorced,adm-clerical,unmarried,white,female,0,1504,35,united-states,<=50k,2,1,2,0,4,0,1,0,0
11735,25,private,106377,some-college,10,never-married,adm-clerical,own-child,white,male,0,0,40,united-states,<=50k,2,5,0,0,3,0,0,0,0
11736,41,private,66118,bachelors,13,divorced,prof-specialty,own-child,white,female,0,0,40,united-states,<=50k,2,0,2,3,3,0,1,0,0
11737,47,private,274883,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,0,0,40,united-states,<=50k,2,1,1,6,1,0,0,0,0
11738,27,local-gov,123773,assoc-acdm,12,never-married,adm-clerical,unmarried,black,female,0,0,40,united-states,<=50k,4,6,0,0,4,1,1,0,0
11739,42,local-gov,70655,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,44,united-states,<=50k,4,1,1,10,1,0,0,0,0
11740,49,private,177426,hs-grad,9,divorced,other-service,not-in-family,white,female,0,0,20,united-states,<=50k,2,1,2,4,0,0,1,0,0
11741,37,private,200374,bachelors,13,married-civ-spouse,sales,husband,white,male,0,1902,40,united-states,>50k,2,0,1,5,1,0,0,0,1
11742,19,state-gov,159269,some-college,10,never-married,adm-clerical,own-child,white,male,0,0,15,united-states,<=50k,0,5,0,0,3,0,0,0,0
11743,24,private,235894,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,38,united-states,<=50k,2,1,1,10,1,0,0,0,0
11744,34,local-gov,97723,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,>50k,4,10,1,3,1,0,0,0,1
11745,33,private,167309,bachelors,13,never-married,adm-clerical,not-in-family,white,male,0,0,40,united-states,<=50k,2,0,0,0,0,0,0,0,0
11746,44,self-emp-not-inc,98106,some-college,10,divorced,exec-managerial,not-in-family,white,female,0,0,40,united-states,<=50k,1,5,2,1,0,0,1,0,0
11747,37,federal-gov,22201,bachelors,13,married-civ-spouse,adm-clerical,husband,asian-pac-islander,male,7298,0,40,philippines,>50k,3,0,1,0,1,2,0,11,1
11748,45,private,108993,hs-grad,9,never-married,craft-repair,own-child,white,male,0,0,40,united-states,<=50k,2,1,0,10,3,0,0,0,0
11749,35,private,265954,bachelors,13,never-married,handlers-cleaners,not-in-family,black,male,0,0,40,united-states,<=50k,2,0,0,2,0,1,0,0,0
11750,58,self-emp-inc,100960,hs-grad,9,married-civ-spouse,sales,husband,white,male,0,0,50,united-states,<=50k,5,1,1,5,1,0,0,0,0
11751,45,private,170092,some-college,10,divorced,other-service,not-in-family,white,female,0,0,50,united-states,<=50k,2,5,2,4,0,0,1,0,0
11752,54,private,326156,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,>50k,2,5,1,10,1,0,0,0,1
11753,45,private,216932,masters,14,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,>50k,2,3,1,1,1,0,0,0,1
11754,69,private,36956,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,20051,0,50,united-states,>50k,2,5,1,1,1,0,0,0,1
11755,24,private,214014,hs-grad,9,never-married,craft-repair,own-child,black,male,0,0,40,united-states,<=50k,2,1,0,10,3,1,0,0,0
11756,36,private,99872,hs-grad,9,married-civ-spouse,craft-repair,husband,asian-pac-islander,male,0,0,40,india,<=50k,2,1,1,10,1,2,0,3,0
11757,61,state-gov,151459,10th,6,never-married,other-service,not-in-family,black,female,0,0,38,united-states,<=50k,0,12,0,4,0,1,1,0,0
11758,57,self-emp-inc,161662,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,7688,0,60,united-states,>50k,5,0,1,1,1,0,0,0,1
11759,56,private,367200,hs-grad,9,divorced,craft-repair,other-relative,white,male,0,0,40,united-states,<=50k,2,1,2,10,5,0,0,0,0
11760,35,private,86648,masters,14,married-civ-spouse,prof-specialty,husband,white,male,0,1977,45,united-states,>50k,2,3,1,3,1,0,0,0,1
11761,51,local-gov,168539,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,50,united-states,>50k,4,0,1,1,1,0,0,0,1
11762,50,private,140741,11th,7,never-married,machine-op-inspct,other-relative,white,female,0,0,40,united-states,<=50k,2,2,0,8,5,0,1,0,0
11763,25,private,197651,some-college,10,never-married,tech-support,own-child,white,female,0,0,43,united-states,<=50k,2,5,0,9,3,0,1,0,0
11764,46,private,123053,masters,14,married-civ-spouse,exec-managerial,husband,asian-pac-islander,male,0,0,50,japan,>50k,2,3,1,1,1,2,0,28,1
11765,23,private,330571,bachelors,13,never-married,adm-clerical,own-child,white,female,0,0,25,united-states,<=50k,2,0,0,0,3,0,1,0,0
11766,44,private,204235,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,0,0,40,united-states,<=50k,2,1,1,6,1,0,0,0,0
11767,38,state-gov,346766,hs-grad,9,divorced,adm-clerical,unmarried,white,female,0,0,40,united-states,<=50k,0,1,2,0,4,0,1,0,0
11769,25,private,163396,some-college,10,never-married,tech-support,not-in-family,other,female,0,0,40,united-states,<=50k,2,5,0,9,0,4,1,0,0
11771,18,private,36251,10th,6,never-married,other-service,own-child,white,female,0,0,15,united-states,<=50k,2,12,0,4,3,0,1,0,0
11772,40,private,149102,hs-grad,9,married-spouse-absent,handlers-cleaners,not-in-family,white,male,2174,0,60,poland,<=50k,2,1,3,2,0,0,0,12,0
11774,31,state-gov,29152,12th,8,married-civ-spouse,other-service,wife,white,female,0,0,40,united-states,<=50k,0,14,1,4,2,0,1,0,0
11775,33,private,79303,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,0,0,45,united-states,<=50k,2,1,1,7,1,0,0,0,0
11776,35,private,272338,assoc-voc,11,divorced,prof-specialty,unmarried,white,female,0,0,40,united-states,<=50k,2,9,2,3,4,0,1,0,0
11777,55,state-gov,200497,masters,14,married-civ-spouse,exec-managerial,husband,white,male,0,0,45,united-states,>50k,0,3,1,1,1,0,0,0,1
11778,19,private,148392,hs-grad,9,never-married,adm-clerical,own-child,white,male,0,0,30,united-states,<=50k,2,1,0,0,3,0,0,0,0
11779,31,private,164243,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,1579,40,united-states,<=50k,2,5,1,10,1,0,0,0,0
11780,43,state-gov,129298,masters,14,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,>50k,0,3,1,1,1,0,0,0,1
11781,49,local-gov,174981,masters,14,married-civ-spouse,exec-managerial,husband,black,male,0,0,47,united-states,>50k,4,3,1,1,1,1,0,0,1
11782,48,local-gov,328610,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,0,0,45,united-states,>50k,4,10,1,3,1,0,0,0,1
11783,27,private,77774,hs-grad,9,never-married,machine-op-inspct,own-child,white,female,0,0,34,united-states,<=50k,2,1,0,8,3,0,1,0,0
11784,38,state-gov,134069,masters,14,married-civ-spouse,exec-managerial,husband,white,male,7298,0,60,united-states,>50k,0,3,1,1,1,0,0,0,1
11785,35,private,209214,hs-grad,9,married-civ-spouse,adm-clerical,wife,white,female,4386,0,35,united-states,>50k,2,1,1,0,2,0,1,0,1
11786,29,private,153805,hs-grad,9,never-married,machine-op-inspct,other-relative,other,male,0,0,40,ecuador,<=50k,2,1,0,8,5,4,0,16,0
11787,27,private,168827,bachelors,13,never-married,sales,own-child,white,male,0,0,2,united-states,<=50k,2,0,0,5,3,0,0,0,0
11788,31,private,373432,9th,5,married-civ-spouse,craft-repair,husband,white,male,0,0,43,united-states,<=50k,2,4,1,10,1,0,0,0,0
11789,26,private,57600,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,<=50k,2,0,1,3,1,0,0,0,0
11790,53,self-emp-not-inc,302847,hs-grad,9,married-civ-spouse,sales,husband,white,male,0,0,35,united-states,<=50k,1,1,1,5,1,0,0,0,0
11791,23,private,227594,hs-grad,9,never-married,adm-clerical,not-in-family,white,female,0,0,30,united-states,<=50k,2,1,0,0,0,0,1,0,0
11792,32,federal-gov,44777,hs-grad,9,separated,machine-op-inspct,not-in-family,black,male,0,0,46,united-states,<=50k,3,1,4,8,0,1,0,0,0
11794,36,private,279615,bachelors,13,divorced,sales,own-child,white,female,0,0,40,united-states,<=50k,2,0,2,5,3,0,1,0,0
11795,22,private,276133,hs-grad,9,never-married,farming-fishing,not-in-family,white,male,0,0,50,united-states,<=50k,2,1,0,7,0,0,0,0,0
11796,62,private,136314,some-college,10,married-civ-spouse,adm-clerical,wife,white,female,0,0,40,united-states,<=50k,2,5,1,0,2,0,1,0,0
11797,41,private,204410,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,1485,44,united-states,>50k,2,1,1,10,1,0,0,0,1
11798,59,self-emp-inc,223215,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,1977,50,united-states,>50k,5,0,1,1,1,0,0,0,1
11799,43,private,184625,hs-grad,9,married-civ-spouse,adm-clerical,wife,white,female,0,0,40,united-states,>50k,2,1,1,0,2,0,1,0,1
11800,34,self-emp-inc,265917,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,>50k,5,1,1,1,1,0,0,0,1
11801,27,private,158647,some-college,10,never-married,adm-clerical,not-in-family,white,female,0,0,40,united-states,<=50k,2,5,0,0,0,0,1,0,0
11802,35,private,22055,some-college,10,married-civ-spouse,prof-specialty,husband,amer-indian-eskimo,male,0,0,60,united-states,<=50k,2,5,1,3,1,3,0,0,0
11803,41,local-gov,176716,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,0,0,60,united-states,<=50k,4,1,1,6,1,0,0,0,0
11804,42,private,270721,bachelors,13,never-married,prof-specialty,not-in-family,white,male,0,0,32,united-states,<=50k,2,0,0,3,0,0,0,0,0
11805,24,private,100321,some-college,10,divorced,craft-repair,not-in-family,white,male,0,0,48,united-states,<=50k,2,5,2,10,0,0,0,0,0
11806,35,private,79050,hs-grad,9,never-married,transport-moving,unmarried,black,male,0,0,72,united-states,<=50k,2,1,0,6,4,1,0,0,0
11807,40,local-gov,42703,some-college,10,married-civ-spouse,adm-clerical,wife,white,female,0,0,40,united-states,>50k,4,5,1,0,2,0,1,0,1
11808,46,private,116952,7th-8th,4,married-civ-spouse,prof-specialty,wife,white,female,0,0,45,united-states,<=50k,2,7,1,3,2,0,1,0,0
11809,45,private,331643,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,>50k,2,5,1,10,1,0,0,0,1
11810,33,private,207937,hs-grad,9,never-married,craft-repair,not-in-family,white,male,0,1092,40,united-states,<=50k,2,1,0,10,0,0,0,0,0
11811,68,private,223486,hs-grad,9,widowed,other-service,unmarried,white,female,0,0,7,england,<=50k,2,1,6,4,4,0,1,7,0
11812,33,private,340332,bachelors,13,separated,exec-managerial,not-in-family,black,female,0,0,45,united-states,<=50k,2,0,4,1,0,1,1,0,0
11813,23,private,184813,some-college,10,married-civ-spouse,other-service,husband,white,male,0,0,20,united-states,<=50k,2,5,1,4,1,0,0,0,0
11814,42,self-emp-not-inc,32185,bachelors,13,married-civ-spouse,farming-fishing,husband,white,male,0,0,60,united-states,>50k,1,0,1,7,1,0,0,0,1
11815,30,private,197886,some-college,10,never-married,sales,not-in-family,white,male,0,0,45,united-states,>50k,2,5,0,5,0,0,0,0,1
11816,35,state-gov,248374,some-college,10,divorced,adm-clerical,unmarried,black,female,0,0,40,united-states,<=50k,0,5,2,0,4,1,1,0,0
11817,40,private,382499,hs-grad,9,divorced,adm-clerical,unmarried,white,female,0,0,50,united-states,<=50k,2,1,2,0,4,0,1,0,0
11818,36,state-gov,108320,masters,14,divorced,prof-specialty,unmarried,white,male,5455,0,30,united-states,<=50k,0,3,2,3,4,0,0,0,0
11819,46,self-emp-inc,161386,9th,5,married-civ-spouse,adm-clerical,wife,white,female,0,0,50,united-states,<=50k,5,4,1,0,2,0,1,0,0
11820,49,local-gov,110172,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,0,0,40,united-states,<=50k,4,1,1,6,1,0,0,0,0
11821,41,private,144032,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,0,0,60,united-states,<=50k,2,1,1,1,1,0,0,0,0
11822,26,private,224426,masters,14,never-married,exec-managerial,own-child,white,male,0,0,38,united-states,<=50k,2,3,0,1,3,0,0,0,0
11823,37,private,230408,hs-grad,9,divorced,other-service,not-in-family,black,female,0,0,20,united-states,<=50k,2,1,2,4,0,1,1,0,0
11824,50,local-gov,20795,some-college,10,married-civ-spouse,protective-serv,husband,white,male,0,0,40,united-states,>50k,4,5,1,11,1,0,0,0,1
11825,20,private,174714,some-college,10,never-married,other-service,own-child,white,male,0,0,20,united-states,<=50k,2,5,0,4,3,0,0,0,0
11826,59,state-gov,398626,doctorate,16,divorced,prof-specialty,unmarried,white,male,25236,0,45,united-states,>50k,0,8,2,3,4,0,0,0,1
11827,30,private,149531,some-college,10,married-civ-spouse,sales,husband,white,male,0,0,40,united-states,<=50k,2,5,1,5,1,0,0,0,0
11828,23,private,34113,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,45,united-states,<=50k,2,1,1,10,1,0,0,0,0
11829,44,local-gov,323790,bachelors,13,married-civ-spouse,protective-serv,husband,white,male,0,0,40,united-states,>50k,4,0,1,11,1,0,0,0,1
11830,28,private,331381,bachelors,13,never-married,adm-clerical,not-in-family,white,male,0,0,40,united-states,<=50k,2,0,0,0,0,0,0,0,0
11831,48,private,160647,some-college,10,never-married,exec-managerial,not-in-family,white,female,0,0,40,ireland,>50k,2,5,0,1,0,0,1,38,1
11832,34,private,339142,hs-grad,9,separated,handlers-cleaners,unmarried,white,female,0,0,40,united-states,<=50k,2,1,4,2,4,0,1,0,0
11833,58,private,164857,bachelors,13,never-married,prof-specialty,not-in-family,white,male,0,0,99,united-states,<=50k,2,0,0,3,0,0,0,0,0
11834,33,local-gov,267859,some-college,10,married-civ-spouse,protective-serv,husband,white,male,0,0,40,united-states,<=50k,4,5,1,11,1,0,0,0,0
